id,title,url,summary,pub_date,source,PESTEL_category,cleaned_summary,Sentiment
57,Pengakuan Influencer Ahmad Rafif soal Gagal Kelola Dana Saham Rp71 M,https://www.cnnindonesia.com/ekonomi/20240705182632-92-1118123/pengakuan-influencer-ahmad-rafif-soal-gagal-kelola-dana-saham-rp71-m,Influencer saham Ahmad Rafif Raya mengaku melakukan kesalahan dan gagal dalam mengelola dana para investor sebesar Rp71 miliar.,2024-07-06 00:25:02,CNN Ekonomi,Technological,influencer saham ahmad rafif raya mengaku kesalahan gagal mengelola dana investor rp miliar,Neutral
58,"2,5 Ton Kerupuk Kulit Ikan Patin Sumut Diekspor Perdana ke Malaysia",https://www.cnnindonesia.com/ekonomi/20240705073242-92-1117806/25-ton-kerupuk-kulit-ikan-patin-sumut-diekspor-perdana-ke-malaysia,"Kerupuk kulit ikan patin asal Sumatera Utara (Sumut) sebanyak 3.800 pak atau 2,5 ton diekspor perdana ke Malaysia.",2024-07-05 22:50:13,CNN Ekonomi,Legal,kerupuk kulit ikan patin sumatera utara sumut ton diekspor perdana malaysia,Neutral
59,Penyewa Pusat Perbelanjaan Kritik Keras Aturan Impor,https://www.cnnindonesia.com/ekonomi/20240705172806-92-1118081/penyewa-pusat-perbelanjaan-kritik-keras-aturan-impor,Himpunan Peritel dan Penyewa Pusat Perbelanjaan Indonesia (HIPPINDO) mengkritik aturan pemerintah terkait barang impor karena tak menyasar yang ilegal.,2024-07-05 17:20:33,CNN Ekonomi,Environmental,himpunan peritel penyewa pusat perbelanjaan indonesia hippindo mengkritik aturan pemerintah terkait barang impor menyasar ilegal,Neutral
60,"Siap Gelontorkan Rp100 Miliar, Skintific Gandeng Produsen Lokal",https://www.cnnindonesia.com/ekonomi/20240705204350-625-1118162/siap-gelontorkan-rp100-miliar-skintific-gandeng-produsen-lokal,"Selain bekerja sama dengan pabrik lokal, merek perawatan kulit Skintifc juga berencana menggelontorkan Rp100 miliar sebagai investasi pembuatan pabrik.",2024-07-05 17:00:50,CNN Ekonomi,Technological,pabrik lokal merek perawatan kulit skintifc berencana menggelontorkan rp miliar investasi pembuatan pabrik,Neutral
61,BNI Rilis Super Apps Wondr Gantikan Aplikasi Mobile Banking,https://www.cnnindonesia.com/ekonomi/20240705184251-78-1118129/bni-rilis-super-apps-wondr-gantikan-aplikasi-mobile-banking,BNI telah resmi meluncurkan aplikasi super atau super apps baru bernama Wondr by BNI untuk menggantikan BNI Mobile Banking.,2024-07-05 15:00:01,CNN Ekonomi,Legal,bni resmi meluncurkan aplikasi super super apps bernama wondr by bni menggantikan bni mobile banking,Positive
62,BNI Ungkap Strategi Lindungi Data Nasabah ,https://www.cnnindonesia.com/ekonomi/20240705163842-78-1118063/bni-ungkap-strategi-lindungi-data-nasabah,Bank Negara Indonesia (Persero) Tbk atau BNI mengungkap strategi keamanan berlapis dalam melindungi data nasabah online.,2024-07-05 14:50:35,CNN Ekonomi,Economic,bank negara indonesia persero tbk bni mengungkap strategi keamanan berlapis melindungi data nasabah online,Neutral
63,Erick Thohir Akan Temui KPK Terkait Dugaan Fraud di Indofarma,https://www.cnnindonesia.com/ekonomi/20240705202354-92-1118155/erick-thohir-akan-temui-kpk-terkait-dugaan-fraud-di-indofarma,"Menteri BUMN Erick Thohir berjanji menindak tegas jika ada indikasi korupsi dalam fraud di Indofarma Global Medika (IGM) yang merugikan negara Rp436,87 miliar.",2024-07-05 14:00:00,CNN Ekonomi,Economic,menteri bumn erick thohir berjanji menindak indikasi korupsi fraud indofarma global medika igm merugikan negara rp miliar,Neutral
64,Luhut Pastikan Tarif Impor 200 Persen Tak Hanya Targetkan Produk China,https://www.cnnindonesia.com/ekonomi/20240705201159-92-1118154/luhut-pastikan-tarif-impor-200-persen-tak-hanya-targetkan-produk-china,Menkomarinves Luhut Pandjaitan memastikan rencana pengenaan tarif impor sebesar 200 persen tak hanya menyasar produk China.,2024-07-05 13:50:21,CNN Ekonomi,Social,menkomarinves luhut pandjaitan rencana pengenaan tarif impor persen menyasar produk china,Neutral
65,Bos BNI Buka Suara soal Blokir Rekening Terkait Judi Online,https://www.cnnindonesia.com/ekonomi/20240705174048-78-1118097/bos-bni-buka-suara-soal-blokir-rekening-terkait-judi-online,Bos BNI buka suara Royke Tumilaar soal pemblokiran rekening berkaitan dengan kegiatan judi online.,2024-07-05 13:40:15,CNN Ekonomi,Social,bos bni buka suara royke tumilaar pemblokiran rekening berkaitan kegiatan judi online,Neutral
66,"Miris, Dior-Armani Harga Rp45 Juta Dibuat Buruh Berupah Rp32 Ribu",https://www.cnnindonesia.com/ekonomi/20240705181234-92-1118117/miris-dior-armani-harga-rp45-juta-dibuat-buruh-berupah-rp32-ribu,Dior dan Armani membayar murah para buruh ilegal asal China sebesar Rp32 ribu per jam untuk membuat tas seharga Rp45 juta.,2024-07-05 13:30:18,CNN Ekonomi,Social,dior armani membayar murah buruh ilegal china rp ribu jam ta seharga rp juta,Neutral
67,Ahli IPB Beber Urgensi Prabowo Bentuk Badan Sawit,https://www.cnnindonesia.com/ekonomi/20240705155806-92-1118047/ahli-ipb-beber-urgensi-prabowo-bentuk-badan-sawit,Ahli IPB University Rachmat Pambudy membeberkan urgensi pembentukan Badan Sawit Indonesia oleh presiden terpilih 2024-2029 Prabowo Subianto.,2024-07-05 13:23:01,CNN Ekonomi,Environmental,ahli ipb university rachmat pambudy membeberkan urgensi pembentukan badan sawit indonesia presiden terpilih prabowo subianto,Neutral
68,Sri Mulyani Pamer Prestasi  Pemerintah Kelola Ekonomi RI ke DPR,https://www.cnnindonesia.com/ekonomi/20240704115346-532-1117492/sri-mulyani-pamer-prestasi-pemerintah-kelola-ekonomi-ri-ke-dpr,"Menteri Keuangan Sri Mulyani pamer prestasi pengelolaan ekonomi RI di era Jokowi. Salah satunya, dalam hal pengendalian inflasi.",2024-07-05 13:10:06,CNN Ekonomi,Legal,menteri keuangan sri mulyani pamer prestasi pengelolaan ekonomi ri era jokowi salah satunya pengendalian inflasi,Neutral
69,Erick Thohir Gandeng Prilly Latuconsina Luncurkan Kembali Yayasan BUMN,https://www.cnnindonesia.com/ekonomi/20240705185841-92-1118140/erick-thohir-gandeng-prilly-latuconsina-luncurkan-kembali-yayasan-bumn,"Menteri BUMN Erick Thohir meluncurkan kembali Yayasan BUMN, Jumat (5/7). Ia berkolaborasi dengan pesohor Prilly Latuconsina dalam peluncuran itu.",2024-07-05 12:55:06,CNN Ekonomi,Economic,menteri bumn erick thohir meluncurkan yayasan bumn jumat berkolaborasi pesohor prilly latuconsina peluncuran,Neutral
70,Tangerang Siapkan Anggaran Uji Coba Makan Bergizi Gratis Prabowo,https://www.cnnindonesia.com/ekonomi/20240705115617-532-1117900/tangerang-siapkan-anggaran-uji-coba-makan-bergizi-gratis-prabowo,Pemerintah Kota Tangerang mempersiapkan anggaran untuk program makan bergizi gratis yang menjadi andalan Presiden terpilih Prabowo Subianto.,2024-07-05 12:40:31,CNN Ekonomi,Environmental,pemerintah kota tangerang anggaran program makan bergizi gratis andalan presiden terpilih prabowo subianto,Neutral
71,Jokowi Ungkap Efek Ngeri Krisis Air: 500 Juta Orang di Dunia Kelaparan,https://www.cnnindonesia.com/ekonomi/20240705162249-532-1118060/jokowi-ungkap-efek-ngeri-krisis-air-500-juta-orang-di-dunia-kelaparan,Jokowi menyebut 500 juta orang di seluruh dunia berpotensi kelaparan seiring menurunnya produktivitas pertanian akibat masalah air.,2024-07-05 12:20:04,CNN Ekonomi,Legal,jokowi menyebut juta orang dunia berpotensi kelaparan seiring menurunnya produktivitas pertanian akibat air,Neutral
72,"Jokowi Resmikan Bendungan Pamukkulu Takalar Senilai Rp1,83T",https://www.cnnindonesia.com/ekonomi/20240705151538-532-1118007/jokowi-resmikan-bendungan-pamukkulu-takalar-senilai-rp183t,"Presiden Jokowi meresmikan Bendungan Pamukkulu senilai Rp1,83 triliun di Kabupaten Takalar, Sulawesi Selatan hari ini (5/7).",2024-07-05 11:45:09,CNN Ekonomi,Legal,presiden jokowi meresmikan bendungan pamukkulu senilai rp triliun kabupaten takalar sulawesi selatan,Neutral
73,BCA Batal Kenakan Biaya Admin Rp4.000 Tarik Tunai EDC Mulai Hari Ini,https://www.cnnindonesia.com/ekonomi/20240705183607-78-1118127/bca-batal-kenakan-biaya-admin-rp4000-tarik-tunai-edc-mulai-hari-ini,PT Bank Central Asia Tbk (BCA) batal menerapkan biaya administrasi sebesar Rp4. 000 untuk tarik tunai Electronic Data Capture (EDC) mulai 5 Juli ini.,2024-07-05 11:40:21,CNN Ekonomi,Economic,pt bank central asia tbk bca batal menerapkan biaya administrasi rp tarik tunai electronic data capture edc juli,Neutral
74,Erick Bantah Penyertaan Modal Negara Diberikan Hanya untuk BUMN Sakit,https://www.cnnindonesia.com/ekonomi/20240705174912-92-1118103/erick-bantah-penyertaan-modal-negara-diberikan-hanya-untuk-bumn-sakit,Menteri Badan Usaha Milik Negara (BUMN) Erick Thohir menepis isu penyertaan modal negara (PMN) diberikan kepada perusahaan pelat merah sakit.,2024-07-05 11:30:55,CNN Ekonomi,Economic,menteri badan usaha milik negara bumn erick thohir menepis isu penyertaan modal negara pmn perusahaan pelat merah sakit,Neutral
75,Luhut Klaim Family Office yang Dibuat RI Sudah Diincar Investor Asing,https://www.cnnindonesia.com/ekonomi/20240705132357-532-1117943/luhut-klaim-family-office-yang-dibuat-ri-sudah-diincar-investor-asing,Menteri Koordinator Bidang Kemaritiman dan Investasi Luhut Binsar Pandjaitan mengklaim family office yang dirancang Indonesia sudah dilirik investor.,2024-07-05 11:10:00,CNN Ekonomi,Legal,menteri koordinator bidang kemaritiman investasi luhut binsar pandjaitan mengklaim family office dirancang indonesia dilirik investor,Neutral
76,Peringatan Hippindo: Banyak Toko Tutup-Pekerja Kena PHK di Akhir Tahun,https://www.cnnindonesia.com/ekonomi/20240705162303-92-1118061/peringatan-hippindo-banyak-toko-tutup-pekerja-kena-phk-di-akhir-tahun,HIPPINDO memprediksi bakal banyak toko ritel tutup dan pekerja terkena PHK di akhir tahun jika pemerintah tak serius memberantas impor ilegal.,2024-07-05 10:40:17,CNN Ekonomi,Social,hippindo memprediksi toko ritel tutup pekerja terkena phk pemerintah serius memberantas impor ilegal,Neutral
77,"Guru Besar IPB: Sawit Adalah Senjata, Bisa Menyerang dan Bertahan",https://www.cnnindonesia.com/ekonomi/20240705143721-92-1117988/guru-besar-ipb-sawit-adalah-senjata-bisa-menyerang-dan-bertahan,Guru Besar IPB Rachmat Pambudy mengungkapkan kelapa sawit adalah senjata yang bisa dipakai untuk menyerang dan bertahan.,2024-07-05 10:10:04,CNN Ekonomi,Legal,guru ipb rachmat pambudy kelapa sawit senjata dipakai menyerang bertahan,Neutral
78,Alasan Jokowi Sekarang RI Susah Swasembada Pangan,https://www.cnnindonesia.com/ekonomi/20240705154011-532-1118018/alasan-jokowi-sekarang-ri-susah-swasembada-pangan,Presiden Jokowi membeberkan faktor atau alasan mengapa Indonesia tidak lagi bisa swasembada pangan dan harus mengimpor beras dan lainnya.,2024-07-05 09:45:39,CNN Ekonomi,Legal,presiden jokowi membeberkan faktor alasan indonesia swasembada pangan mengimpor beras,Neutral
79,IHSG Tersenyum ke 7.253 Sore Ini,https://www.cnnindonesia.com/ekonomi/20240705161118-92-1118054/ihsg-tersenyum-ke-7253-sore-ini,"IHSG ditutup di level 7.253 pada Jumat (5/7) sore. Indeks saham menguat 32,48 poin atau naik 0,45 persen dari perdagangan sebelumnya.",2024-07-05 09:17:44,CNN Ekonomi,Social,ihsg ditutup level jumat sore indeks saham menguat poin persen perdagangan,Neutral
80,Rupiah Menguat ke Rp16.277 per dolar AS di Akhir Pekan,https://www.cnnindonesia.com/ekonomi/20240705153237-78-1118013/rupiah-menguat-ke-rp16277-per-dolar-as-di-akhir-pekan,"Nilai tukar rupiah berada di level Rp16.277 per dolar AS pada Jumat (5/7) sore. Mata uang Garuda menguat 52,5 poin atau 0,32 persen dari perdagangan sebelumnya.",2024-07-05 08:55:48,CNN Ekonomi,Social,nilai tukar rupiah level rp dolar a jumat sore mata uang garuda menguat poin persen perdagangan,Neutral
81,Jokowi Pede Produksi Beras Naik dengan Bantuan Pompa Air ke Petani,https://www.cnnindonesia.com/ekonomi/20240705144344-532-1117993/jokowi-pede-produksi-beras-naik-dengan-bantuan-pompa-air-ke-petani,Jokowi optimis produksi beras dalam negeri akan meningkat seiring pemberian bantuan pompa air bagi petani.,2024-07-05 08:15:04,CNN Ekonomi,Legal,jokowi optimis produksi beras negeri meningkat seiring pemberian bantuan pompa air petani,Neutral
82,"Cadangan Devisa RI Naik ke US$140,2 M Juni 2024 Kala Rupiah Bergejolak",https://www.cnnindonesia.com/ekonomi/20240705111944-532-1117890/cadangan-devisa-ri-naik-ke-us-1402-m-juni-2024-kala-rupiah-bergejolak,"Bank Indonesia (BI) mencatat posisi cadangan devisa Indonesia naik ke US$140,2 miliar per Juni 2024.",2024-07-05 07:40:18,CNN Ekonomi,Environmental,bank indonesia bi mencatat posisi cadangan devisa indonesia u miliar juni,Neutral
83,"Telkomsel Gelar DCE Summit 2024, Perkuat Ekonomi Digital",https://www.cnnindonesia.com/ekonomi/20240705141536-625-1117981/telkomsel-gelar-dce-summit-2024-perkuat-ekonomi-digital,"DCE Summit 2024 mendorong perkembangan UKM melalui bantuan dan pendampingan, seperti pelatihan, pendanaan, hingga akses ke ekosistem digital Telkomsel.",2024-07-05 07:30:28,CNN Ekonomi,Technological,dce summit mendorong perkembangan ukm bantuan pendampingan pelatihan pendanaan ak ekosistem digital telkomsel,Neutral
84,"7 Komoditas Impor Akan Terkena BMAD-BMTP, Ini Daftarnya",https://www.cnnindonesia.com/ekonomi/20240705134807-92-1117952/7-komoditas-impor-akan-terkena-bmad-bmtp-ini-daftarnya,Menteri Perdagangan Zulkifli Hasan mengatakan tujuh komoditas akan dikenakan Bea Masuk Anti Dumping (BMAD) dan Bea Masuk Tindakan Pengamanan (BMTP).,2024-07-05 07:16:42,CNN Ekonomi,Social,menteri perdagangan zulkifli hasan tujuh komoditas dikenakan bea masuk anti dumping bmad bea masuk tindakan pengamanan bmtp,Neutral
85,Bos Bappenas soal Investor Family Office Bebas Pajak: Kasihan Menkeu,https://www.cnnindonesia.com/ekonomi/20240705134136-532-1117949/bos-bappenas-soal-investor-family-office-bebas-pajak-kasihan-menkeu,"Pemerintah tengah menggodok family office guna menarik dana investor asing untuk disimpan di Indonesia. Rencananya, penempatan dananya bakal bebas pajak.",2024-07-05 06:58:59,CNN Ekonomi,Technological,pemerintah menggodok family office menarik dana investor asing disimpan indonesia rencananya penempatan dananya bebas pajak,Neutral
86,BRI Dorong Ultra Mikro Raih Peluang Emas Digitalisasi di SenyuM Mobile,https://www.cnnindonesia.com/ekonomi/20240705131659-625-1117939/bri-dorong-ultra-mikro-raih-peluang-emas-digitalisasi-di-senyum-mobile,BRI melalui aplikasi SenyuM Mobile mendorong pengusaha ultra mikro untuk meraih peluang emas dengan digitalisasi transaksi keuangan.,2024-07-05 06:43:12,CNN Ekonomi,Economic,bri aplikasi senyum mobile mendorong pengusaha ultra mikro meraih peluang emas digitalisasi transaksi keuangan,Neutral
87,Luhut Bakal Libatkan KPK - Polri di Family Office Demi Cegah Cuci Uang,https://www.cnnindonesia.com/ekonomi/20240705120812-92-1117905/luhut-bakal-libatkan-kpk-polri-di-family-office-demi-cegah-cuci-uang,"Menko Luhut Binsar Pandjaitan mengatakan kantor pengelola kekayaan keluarga konglomerat (family office) akan melibatkan KPK, Polri hingga Kejaksaan RI.",2024-07-05 06:41:36,CNN Ekonomi,Legal,menko luhut binsar pandjaitan kantor pengelola kekayaan keluarga konglomerat family office melibatkan kpk polri kejaksaan ri,Neutral
88,Daftar Fasilitas yang Diterima Hasyim Asy'ari Saat Jadi Ketua KPU,https://www.cnnindonesia.com/ekonomi/20240705113312-532-1117895/daftar-fasilitas-yang-diterima-hasyim-asyari-saat-jadi-ketua-kpu,"Hasyim Asy'ari menerima fasilitas biaya perjalanan dinas, perlindungan keamanan, rumah dan kendaraan dinas, dan jaminan kesehatan saat menjadi ketua KPU.",2024-07-05 06:26:04,CNN Ekonomi,Legal,hasyim asyari menerima fasilitas biaya perjalanan dinas perlindungan keamanan rumah kendaraan dinas jaminan kesehatan ketua kpu,Neutral
89,Influencer Ahmad Rafif Buka Suara Usai Gagal Kelola Dana Saham Rp71 M,https://www.cnnindonesia.com/ekonomi/20240705123442-92-1117913/influencer-ahmad-rafif-buka-suara-usai-gagal-kelola-dana-saham-rp71-m,Influencer saham Ahmad Rafif Raya mengakui kesalahannya sehingga gagal mengelola dana investor Rp71 miliar dan berjanji mengembalikannya.,2024-07-05 05:56:49,CNN Ekonomi,Technological,influencer saham ahmad rafif raya mengakui kesalahannya gagal mengelola dana investor rp miliar berjanji mengembalikannya,Neutral
90,Skintific Indonesia Catatkan Diri Sebagai Perusahaan Taat Pajak,https://www.cnnindonesia.com/ekonomi/20240705125031-625-1117923/skintific-indonesia-catatkan-diri-sebagai-perusahaan-taat-pajak,PT May Sun Yvan selaku pemegang merek Skintific Indonesia menjadi salah satu penerima Apresiasi Wajib Pajak Taat dari Direktorat Jenderal Pajak pada 2023 lalu.,2024-07-05 05:52:30,CNN Ekonomi,Economic,pt may sun yvan pemegang merek skintific indonesia salah penerima apresiasi wajib pajak taat direktorat jenderal pajak,Neutral
91,Luhut Tanggapi TKN soal Prabowo Tak Bakal Prioritaskan IKN,https://www.cnnindonesia.com/ekonomi/20240705121406-92-1117908/luhut-tanggapi-tkn-soal-prabowo-tak-bakal-prioritaskan-ikn,Tanggapan Menko Marves Luhut Binsar Pandjaitan soal Prabowo tak akan memprioritaskan proyek pembangunan IKN sebagaimana klaim TKN.,2024-07-05 05:40:45,CNN Ekonomi,Legal,tanggapan menko marves luhut binsar pandjaitan prabowo memprioritaskan proyek pembangunan ikn klaim tkn,Neutral
92,Astra Life Edukasi Siswa SMKN 4 Padalarang Agar Melek Finansial,https://www.cnnindonesia.com/ekonomi/20240704114847-78-1117491/astra-life-edukasi-siswa-smkn-4-padalarang-agar-melek-finansial,"PT Asuransi Jiwa Astra (Astra Life) mengedukasi para pelajar SMKN 4 Padalarang, Bandung, Jawa Barat tentang literasi dan inklusi keuangan.",2024-07-05 05:17:06,CNN Ekonomi,Economic,pt asuransi jiwa astra astra life mengedukasi pelajar smkn padalarang bandung jawa barat literasi inklusi keuangan,Neutral
93,Luhut Klaim Utang Jatuh Tempo Rp800 T Tak Ganggu Makan Gratis dan IKN,https://www.cnnindonesia.com/ekonomi/20240705105903-92-1117882/luhut-klaim-utang-jatuh-tempo-rp800-t-tak-ganggu-makan-gratis-dan-ikn,Menko Marves Luhut mengklaim utang jatuh tempo pemerintah Rp800 triliun di 2025 tak akan mempengaruhi program makan bergizi gratis-IKN.,2024-07-05 05:02:34,CNN Ekonomi,Economic,menko marves luhut mengklaim utang jatuh tempo pemerintah rp triliun mempengaruhi program makan bergizi gratisikn,Neutral
94,Tarik Tunai EDC BCA Kena Biaya Admin Rp4.000 Mulai Hari Ini,https://www.cnnindonesia.com/ekonomi/20240705110252-78-1117883/tarik-tunai-edc-bca-kena-biaya-admin-rp4000-mulai-hari-ini,"Tarik tunai melalui Electronic Data Capture (EDC) PT Bank Central Asia Bank (BCA) dikenakan biaya administrasi Rp4.000 mulai hari ini, Jumat (5/7).",2024-07-05 04:21:51,CNN Ekonomi,Economic,tarik tunai electronic data capture edc pt bank central asia bank bca dikenakan biaya administrasi rp jumat,Neutral
95,BRI Ungkap Perjalanan Transformasi Digital di PDC Tech in Asia 2024,https://www.cnnindonesia.com/ekonomi/20240705105002-625-1117880/bri-ungkap-perjalanan-transformasi-digital-di-pdc-tech-in-asia-2024,"Transformasi berkelanjutan BRI dilakukan dengan berfokus pada perubahan pola pikir, praktik kerja, dan pengembangan solusi yang berpusat pada manusia.",2024-07-05 03:54:34,CNN Ekonomi,Legal,transformasi berkelanjutan bri berfokus perubahan pola pikir praktik kerja pengembangan solusi berpusat manusia,Neutral
